Seed,Density,Execution ,Path Length,Visited,min path,max path,min visited,max visited,norm path,norm visited,cost,optimality,time mean,time median,op mean,op median,time stdv,op stdv,Execution Time,, Time
1581,0.353,261.2712383,20,94,,,,,0.540540541,0.669064748,0.579097803,1.726821045,,,,,,,2.612712383,,17.94147491
1582,0.4035,203.9084435,31,57,,,,,0.837837838,0.402877698,0.707349796,1.413725701,,,,,,,2.039084435,,17.08340645
1583,0.418,441.6759014,0,109,,,,,0,0.776978417,0.233093525,4.290105052,,,,,,,4.416759014,,18.43285561
1584,0.498,549.0169525,0,68,,,,,0,0.482014388,0.144604317,6.915375063,,,,,,,5.490169525,,13.36169243
1585,0.424,458.2819939,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,4.582819939,,14.06884193
1588,0.4915,518.674612,0,3,,,,,0,0.014388489,0.004316547,231.6130097,,,,,,,5.18674612,,13.641119
1589,0.3965,353.7478447,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,3.537478447,,16.57915115
1590,0.536,516.1073208,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,5.161073208,,19.35052872
1591,0.415,332.2927952,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,3.322927952,,18.52369308
1592,0.4015,414.9229527,0,64,,,,,0,0.45323741,0.135971223,7.354443266,,,,,,,4.149229527,,13.89431953
1593,0.3995,434.1411591,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,4.341411591,,14.71543312
1594,0.413,382.8811646,0,78,,,,,0,0.553956835,0.16618705,6.017279809,,,,,,,3.828811646,,18.25785637
1595,0.473,416.9538021,0,57,,,,,0,0.402877698,0.120863309,8.273741068,,,,,,,4.169538021,,16.05200768
1596,0.3945,171.9908714,8,50,,,,,0.216216216,0.352517986,0.257106747,3.889419948,,,,,,,1.719908714,,17.27461815
1597,0.365,282.0751667,0,41,,,,,0,0.287769784,0.086330935,11.58319916,,,,,,,2.820751667,,24.02019501
1598,0.4025,289.9749279,10,60,,,,,0.27027027,0.424460432,0.316527319,3.159274987,,,,,,,2.899749279,,21.98624611
1599,0.44,169.1708565,10,51,,,,,0.27027027,0.35971223,0.297102858,3.365826368,,,,,,,1.691708565,,17.73786545
1600,0.3795,379.5053959,0,62,,,,,0,0.438848921,0.131654676,7.595570722,,,,,,,3.795053959,,19.07157898
1601,0.3925,378.3009052,0,113,,,,,0,0.805755396,0.241726619,4.136887648,,,,,,,3.783009052,,28.65171432
1602,0.48,528.7740231,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,5.287740231,,15.72132111
1603,0.398,463.1700516,0,82,,,,,0,0.582733813,0.174820144,5.720131889,,,,,,,4.631700516,,16.99185371
1605,0.3945,337.7044201,0,11,,,,,0,0.071942446,0.021582734,46.33118666,,,,,,,3.377044201,,15.78521729
1606,0.353,266.6780949,0,13,,,,,0,0.086330935,0.025899281,38.60962035,,,,,,,2.666780949,,17.81225204
1609,0.414,305.8679104,9,83,,,,,0.243243243,0.589928058,0.347248688,2.87977221,,,,,,,3.058679104,,17.17185974
1611,0.3895,422.6784706,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,4.226784706,,14.41836357
1612,0.464,458.8603973,0,32,,,,,0,0.223021583,0.066906475,14.94601317,,,,,,,4.588603973,,15.68293571
1617,0.4035,422.9640961,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,4.229640961,,20.03860474
1618,0.467,457.8974247,0,109,,,,,0,0.776978417,0.233093525,4.290105052,,,,,,,4.578974247,,19.09089088
1619,0.3925,376.9054413,0,112,,,,,0,0.798561151,0.239568345,4.174156751,,,,,,,3.769054413,,17.96030998
1621,0.411,360.7404232,22,112,,,,,0.594594595,0.798561151,0.655784562,1.524888712,,,,,,,3.607404232,,12.91680336
1623,0.396,364.3085957,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,3.643085957,,13.48209381
1624,0.3775,382.6694489,0,31,,,,,0,0.215827338,0.064748201,15.44420592,,,,,,,3.826694489,,20.04361153
1625,0.373,340.9399986,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.409399986,,15.60211182
1626,0.3895,381.3855648,16,78,,,,,0.432432432,0.553956835,0.468889753,2.132692943,,,,,,,3.813855648,,21.41308784
1630,0.403,360.8319759,0,73,,,,,0,0.517985612,0.155395683,6.435143774,,,,,,,3.608319759,,17.35544205
1632,0.3995,230.8747768,25,48,,,,,0.675675676,0.338129496,0.574411822,1.740908214,,,,,,,2.308747768,,20.16639709
1633,0.4295,382.6951981,0,23,,,,,0,0.158273381,0.047482014,21.06016252,,,,,,,3.826951981,,18.66841316
1634,0.3955,243.748188,21,80,,,,,0.567567568,0.568345324,0.567800894,1.761177639,,,,,,,2.43748188,,19.80829239
1638,0.4485,422.3747253,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,4.223747253,,22.53746986
1639,0.3825,213.2644653,30,51,,,,,0.810810811,0.35971223,0.675481237,1.48042383,,,,,,,2.132644653,,18.67294312
1641,0.431,377.1791458,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,3.771791458,,20.21551132
1646,0.382,333.1186771,0,82,,,,,0,0.582733813,0.174820144,5.720131889,,,,,,,3.331186771,,16.35336876
1647,0.338,342.8442478,0,75,,,,,0,0.532374101,0.15971223,6.261222058,,,,,,,3.428442478,,19.14596558
1648,0.5455,504.5728683,28,69,,,,,0.756756757,0.489208633,0.67649232,1.478211197,,,,,,,5.045728683,,14.83917236
1649,0.359,250.1883507,5,71,,,,,0.135135135,0.503597122,0.245673731,4.070422688,,,,,,,2.501883507,,20.55287361
1650,0.3845,317.1463013,0,13,,,,,0,0.086330935,0.025899281,38.60962035,,,,,,,3.171463013,,14.95981216
1651,0.4,326.310873,14,91,,,,,0.378378378,0.647482014,0.459109469,2.17812502,,,,,,,3.26310873,,19.67167854
1652,0.3865,286.2939835,0,3,,,,,0,0.014388489,0.004316547,231.6130097,,,,,,,2.862939835,,17.27890968
1656,0.4435,461.1880779,0,42,,,,,0,0.294964029,0.088489209,11.3006853,,,,,,,4.611880779,,14.35041428
1658,0.37,402.8587341,13,121,,,,,0.351351351,0.863309353,0.504938752,1.980434293,,,,,,,4.028587341,,19.08874512
1659,0.4155,409.2094898,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,4.092094898,,14.91379738
1661,0.3565,316.2870407,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.162870407,,17.92597771
1663,0.353,236.65452,34,69,,,,,0.918918919,0.489208633,0.790005833,1.265811836,,,,,,,2.3665452,,17.46082306
1666,0.426,459.9769115,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,4.599769115,,13.14306259
1667,0.332,310.6036186,0,111,,,,,0,0.791366906,0.237410072,4.21210347,,,,,,,3.106036186,,20.0650692
1670,0.3765,341.9110775,0,57,,,,,0,0.402877698,0.120863309,8.273741068,,,,,,,3.419110775,,16.14880562
1671,0.381,327.9886246,0,73,,,,,0,0.517985612,0.155395683,6.435143774,,,,,,,3.279886246,,17.53473282
1672,0.377,350.099802,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.50099802,,17.0173645
1673,0.3585,349.7474194,0,123,,,,,0,0.877697842,0.263309353,3.797799784,,,,,,,3.497474194,,20.00880241
1674,0.344,323.8573074,0,109,,,,,0,0.776978417,0.233093525,4.290105052,,,,,,,3.238573074,,18.65386963
1679,0.375,336.5511894,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,3.365511894,,20.80559731
1682,0.397,294.2690849,0,9,,,,,0,0.057553957,0.017266187,57.91331252,,,,,,,2.942690849,,18.77140999
1685,0.494,557.9614639,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,5.579614639,,16.60442352
1686,0.375,127.7151108,11,46,,,,,0.297297297,0.323741007,0.30523041,3.276202797,,,,,,,1.277151108,,15.73038101
1689,0.352,320.8265305,0,25,,,,,0,0.172661871,0.051798561,19.30518286,,,,,,,3.208265305,,31.95023537
1690,0.3915,170.6576347,32,47,,,,,0.864864865,0.330935252,0.704685981,1.419069781,,,,,,,1.706576347,,16.31116867
1692,0.439,390.1872635,0,57,,,,,0,0.402877698,0.120863309,8.273741068,,,,,,,3.901872635,,13.13328743
1694,0.3725,330.6782246,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.306782246,,17.20666885
1695,0.424,385.04529,0,15,,,,,0,0.100719424,0.030215827,33.09414284,,,,,,,3.8504529,,16.03484154
1698,0.3985,378.1268597,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,3.781268597,,15.65027237
1700,0.367,142.6537037,28,54,,,,,0.756756757,0.381294964,0.644118219,1.552507627,,,,,,,1.426537037,,20.38836479
1701,0.405,376.1203289,0,55,,,,,0,0.388489209,0.116546763,8.580173294,,,,,,,3.761203289,,14.70851898
1704,0.3865,278.6843777,22,66,,,,,0.594594595,0.467625899,0.556503986,1.796929093,,,,,,,2.786843777,,18.56088638
1705,0.346,133.4068775,31,51,,,,,0.837837838,0.35971223,0.694400156,1.440089769,,,,,,,1.334068775,,16.86358452
1706,0.353,174.8504639,30,64,,,,,0.810810811,0.45323741,0.703538791,1.421383713,,,,,,,1.748504639,,19.37890053
1707,0.432,405.7848454,0,16,,,,,0,0.107913669,0.032374101,30.88793479,,,,,,,4.057848454,,13.69023323
1709,0.439,370.118618,0,20,,,,,0,0.136690647,0.041007194,24.38537025,,,,,,,3.70118618,,13.66233826
1711,0.4925,463.367939,0,52,,,,,0,0.366906475,0.110071942,9.084884784,,,,,,,4.63367939,,16.78299904
1712,0.403,346.3995457,0,61,,,,,0,0.431654676,0.129496403,7.72216259,,,,,,,3.463995457,,19.63949203
1713,0.3495,331.2549591,0,113,,,,,0,0.805755396,0.241726619,4.136887648,,,,,,,3.312549591,,19.18053627
1715,0.384,321.4325905,0,15,,,,,0,0.100719424,0.030215827,33.09414284,,,,,,,3.214325905,,18.01633835
1716,0.358,183.2056046,8,63,,,,,0.216216216,0.446043165,0.285164301,3.50673801,,,,,,,1.832056046,,19.12236214
1717,0.389,340.2481079,8,93,,,,,0.216216216,0.661870504,0.349912502,2.857849134,,,,,,,3.402481079,,21.01588249
1718,0.3795,246.3679314,16,71,,,,,0.432432432,0.503597122,0.453781839,2.20369726,,,,,,,2.463679314,,15.12122154
1719,0.368,404.7369957,0,58,,,,,0,0.410071942,0.123021583,8.128588896,,,,,,,4.047369957,,19.62423325
1720,0.3935,182.3556423,31,60,,,,,0.837837838,0.424460432,0.713824616,1.400902374,,,,,,,1.823556423,,15.63096046
1722,0.3485,323.7044811,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,3.237044811,,15.45381546
1724,0.3585,180.9473038,27,62,,,,,0.72972973,0.438848921,0.642465487,1.556501421,,,,,,,1.809473038,,18.65410805
1730,0.3615,255.1772594,29,86,,,,,0.783783784,0.611510791,0.732101886,1.365928231,,,,,,,2.551772594,,19.22893524
1731,0.3485,281.9020748,0,12,,,,,0,0.079136691,0.023741007,42.119438,,,,,,,2.819020748,,19.53148842
1733,0.4345,433.3546162,0,117,,,,,0,0.834532374,0.250359712,3.99423692,,,,,,,4.333546162,,17.64011383
1738,0.3345,334.3448639,26,116,,,,,0.702702703,0.827338129,0.740093331,1.351179111,,,,,,,3.343448639,,20.28489113
1740,0.4715,499.2954731,0,25,,,,,0,0.172661871,0.051798561,19.30518286,,,,,,,4.992954731,,12.91894913
1744,0.4845,460.0207806,0,67,,,,,0,0.474820144,0.142446043,7.020152737,,,,,,,4.600207806,,14.03427124
1747,0.5085,504.8546791,0,24,,,,,0,0.165467626,0.049640288,20.14452173,,,,,,,5.048546791,,22.26448059
1748,0.3715,135.4532242,5,51,,,,,0.135135135,0.35971223,0.202508264,4.938045707,,,,,,,1.354532242,,15.68770409
1749,0.35,324.9154091,0,60,,,,,0,0.424460432,0.127338129,7.853045674,,,,,,,3.249154091,,18.04113388
1750,0.3815,421.2317467,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,4.212317467,,19.2899704
1752,0.3755,400.6516933,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,4.006516933,,20.81632614
1753,0.365,355.6838036,0,119,,,,,0,0.848920863,0.254676259,3.926538255,,,,,,,3.556838036,,21.17729187
1754,0.401,337.0473385,0,15,,,,,0,0.100719424,0.030215827,33.09414284,,,,,,,3.370473385,,22.9306221
1756,0.363,337.4195099,0,71,,,,,0,0.503597122,0.151079137,6.619003808,,,,,,,3.374195099,,21.02589607
1757,0.4495,497.9231358,0,71,,,,,0,0.503597122,0.151079137,6.619003808,,,,,,,4.979231358,,14.4944191
1758,0.4125,346.6751575,30,104,,,,,0.810810811,0.741007194,0.789869726,1.266029956,,,,,,,3.466751575,,16.95156097
1759,0.422,448.1909275,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,4.481909275,,14.37783241
1760,0.4215,402.3077488,0,100,,,,,0,0.712230216,0.213669065,4.680112777,,,,,,,4.023077488,,20.83015442
1761,0.474,526.6683102,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,5.266683102,,17.94886589
1762,0.3555,339.8001194,0,46,,,,,0,0.323741007,0.097122302,10.29619028,,,,,,,3.398001194,,14.99605179
1764,0.3995,385.7429028,10,96,,,,,0.27027027,0.683453237,0.39422516,2.536615021,,,,,,,3.857429028,,16.1178112
1765,0.472,492.5067425,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,4.925067425,,15.35868645
1766,0.375,308.1498146,0,51,,,,,0,0.35971223,0.107913669,9.266580796,,,,,,,3.081498146,,16.0446167
1767,0.366,270.6160545,28,70,,,,,0.756756757,0.496402878,0.678650593,1.473510134,,,,,,,2.706160545,,15.82431793
1769,0.3695,291.6376591,22,75,,,,,0.594594595,0.532374101,0.575928446,1.736323791,,,,,,,2.916376591,,16.02625847
1772,0.468,491.4140701,0,31,,,,,0,0.215827338,0.064748201,15.44420592,,,,,,,4.914140701,,20.61200142
1773,0.3895,315.025568,17,77,,,,,0.459459459,0.54676259,0.485650399,2.059090127,,,,,,,3.15025568,,16.46852493
1774,0.4165,315.5126572,0,20,,,,,0,0.136690647,0.041007194,24.38537025,,,,,,,3.155126572,,19.38700676
1775,0.407,451.2155056,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,4.512155056,,20.12181282
1776,0.3695,365.8339977,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,3.658339977,,18.74399185
1777,0.3755,408.1895351,0,116,,,,,0,0.827338129,0.248201439,4.028969275,,,,,,,4.081895351,,17.54832268
1778,0.405,357.5434685,0,56,,,,,0,0.395683453,0.118705036,8.424171457,,,,,,,3.575434685,,18.3365345
1781,0.4165,329.382658,0,40,,,,,0,0.28057554,0.084172662,11.88020074,,,,,,,3.29382658,,11.84344292
1785,0.3735,280.1940441,6,69,,,,,0.162162162,0.489208633,0.260276103,3.842059047,,,,,,,2.801940441,,17.38524437
1789,0.354,364.5138741,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,3.645138741,,19.79374886
1790,0.506,234.4655991,27,59,,,,,0.72972973,0.417266187,0.635990667,1.572347645,,,,,,,2.344655991,,18.35513115
1791,0.504,435.303688,27,83,,,,,0.72972973,0.589928058,0.687789228,1.453931677,,,,,,,4.35303688,,16.57032967
1793,0.451,419.1408157,0,62,,,,,0,0.438848921,0.131654676,7.595570722,,,,,,,4.191408157,,14.79387283
1797,0.357,336.1532688,0,80,,,,,0,0.568345324,0.170503597,5.864944505,,,,,,,3.361532688,,20.8067894
1798,0.413,267.9727077,13,83,,,,,0.351351351,0.589928058,0.422924363,2.364483398,,,,,,,2.679727077,,19.31738853
1799,0.3805,413.6228561,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,4.136228561,,22.53389359
1800,0.4405,352.4773121,0,25,,,,,0,0.172661871,0.051798561,19.30518286,,,,,,,3.524773121,,15.30909538
1801,0.3845,327.0218372,9,87,,,,,0.243243243,0.618705036,0.355881781,2.809913975,,,,,,,3.270218372,,18.32270622
1803,0.3715,405.4536819,0,123,,,,,0,0.877697842,0.263309353,3.797799784,,,,,,,4.054536819,,31.72016144
1806,0.3825,343.5509205,0,83,,,,,0,0.589928058,0.176978417,5.650374577,,,,,,,3.435509205,,16.16287231
1807,0.4075,429.2504787,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,4.292504787,,15.61498642
1808,0.373,367.6018715,9,115,,,,,0.243243243,0.820143885,0.416313436,2.402030567,,,,,,,3.676018715,,23.12731743
1809,0.367,349.8477936,0,118,,,,,0,0.841726619,0.252517986,3.960098278,,,,,,,3.498477936,,14.01472092
1810,0.3905,397.7644444,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,3.977644444,,13.80825043
1813,0.3795,380.5596828,0,84,,,,,0,0.597122302,0.179136691,5.582298155,,,,,,,3.805596828,,16.10708237
1815,0.5,486.3128662,0,37,,,,,0,0.258992806,0.077697842,12.87020473,,,,,,,4.863128662,,16.2832737
1819,0.4245,151.1647701,27,42,,,,,0.72972973,0.294964029,0.599300019,1.668610544,,,,,,,1.511647701,,15.7597065
1820,0.3795,396.7211246,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,3.967211246,,16.96848869
1821,0.3485,253.5283566,30,73,,,,,0.810810811,0.517985612,0.722963251,1.383194257,,,,,,,2.535283566,,13.58532906
1825,0.3995,414.1607285,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,4.141607285,,20.00761032
1829,0.403,328.2210827,0,45,,,,,0,0.316546763,0.094964029,10.53019214,,,,,,,3.282210827,,19.91081238
1830,0.3755,380.4132938,0,88,,,,,0,0.625899281,0.187769784,5.325642135,,,,,,,3.804132938,,18.82338524
1831,0.5055,370.6943989,0,6,,,,,0,0.035971223,0.010791367,92.65808035,,,,,,,3.706943989,,12.25805283
1832,0.36,372.2603321,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,3.722603321,,18.79143715
1836,0.407,199.0754604,25,54,,,,,0.675675676,0.381294964,0.587361462,1.702526233,,,,,,,1.990754604,,18.9306736
1837,0.3465,291.9380665,0,56,,,,,0,0.395683453,0.118705036,8.424171457,,,,,,,2.919380665,,17.0135498
1841,0.4135,441.1923885,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,4.411923885,,13.62729073
1843,0.3615,340.1279449,0,51,,,,,0,0.35971223,0.107913669,9.266580796,,,,,,,3.401279449,,18.10216904
1844,0.426,445.4391003,0,60,,,,,0,0.424460432,0.127338129,7.853045674,,,,,,,4.454391003,,16.70622826
1846,0.359,305.1447868,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,3.051447868,,21.75855637
1848,0.394,317.2430992,10,61,,,,,0.27027027,0.431654676,0.318685592,3.13787911,,,,,,,3.172430992,,19.8969841
1849,0.4485,447.8166103,0,105,,,,,0,0.748201439,0.224460432,4.455108357,,,,,,,4.478166103,,18.08738708
1850,0.403,446.7692375,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,4.467692375,,16.50929451
1851,0.372,311.3734722,7,89,,,,,0.189189189,0.633093525,0.32236049,3.102107513,,,,,,,3.113734722,,17.23003387
1852,0.459,420.1967716,0,3,,,,,0,0.014388489,0.004316547,231.6130097,,,,,,,4.201967716,,12.7632618
1853,0.3685,345.0205326,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,3.450205326,,19.33550835
1856,0.36,362.8003597,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,3.628003597,,16.38150215
1858,0.4305,295.4106331,20,75,,,,,0.540540541,0.532374101,0.538090609,1.858419615,,,,,,,2.954106331,,15.21396637
1859,0.3815,395.8771229,0,85,,,,,0,0.604316547,0.181294964,5.515842591,,,,,,,3.958771229,,23.9443779
1860,0.324,280.5428505,9,121,,,,,0.243243243,0.863309353,0.429263076,2.329568338,,,,,,,2.805428505,,19.21653748
1861,0.415,371.2353706,0,66,,,,,0,0.467625899,0.14028777,7.128154317,,,,,,,3.712353706,,16.07060432
1862,0.442,384.5667839,0,28,,,,,0,0.194244604,0.058273381,17.16019935,,,,,,,3.845667839,,17.97389984
1863,0.3745,350.9910107,24,106,,,,,0.648648649,0.755395683,0.680672759,1.469132586,,,,,,,3.509910107,,15.61570168
1867,0.406,382.8001022,0,17,,,,,0,0.115107914,0.034532374,28.95749477,,,,,,,3.828001022,,20.61772346
1869,0.4665,460.3984356,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,4.603984356,,19.28257942
1870,0.3965,350.1636982,7,106,,,,,0.189189189,0.755395683,0.359051137,2.785110839,,,,,,,3.501636982,,13.3831501
1872,0.3995,367.3107624,0,34,,,,,0,0.237410072,0.071223022,14.04020691,,,,,,,3.673107624,,19.35982704
1874,0.4025,372.0531464,0,65,,,,,0,0.460431655,0.138129496,7.239530922,,,,,,,3.720531464,,18.55134964
1875,0.451,356.2159538,22,76,,,,,0.594594595,0.539568345,0.57808672,1.729841278,,,,,,,3.562159538,,20.14231682
1876,0.409,430.3574562,0,67,,,,,0,0.474820144,0.142446043,7.020152737,,,,,,,4.303574562,,16.50667191
1877,0.473,454.5433521,0,64,,,,,0,0.45323741,0.135971223,7.354443266,,,,,,,4.545433521,,21.28076553
1878,0.422,362.5433445,0,51,,,,,0,0.35971223,0.107913669,9.266580796,,,,,,,3.625433445,,14.58621025
1879,0.345,161.3306999,14,62,,,,,0.378378378,0.438848921,0.396519541,2.521937444,,,,,,,1.613306999,,26.45421028
1880,0.4215,376.9443035,0,79,,,,,0,0.561151079,0.168345324,5.940135655,,,,,,,3.769443035,,18.15032959
1881,0.4425,380.7127476,0,31,,,,,0,0.215827338,0.064748201,15.44420592,,,,,,,3.807127476,,19.35887337
1883,0.405,368.0377007,0,79,,,,,0,0.561151079,0.168345324,5.940135655,,,,,,,3.680377007,,17.76123047
1886,0.365,339.4589424,0,85,,,,,0,0.604316547,0.181294964,5.515842591,,,,,,,3.394589424,,22.88079262
1887,0.36,345.4589844,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.454589844,,14.95242119
1888,0.398,353.5432816,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,3.535432816,,14.40358162
1890,0.357,319.7813034,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,3.197813034,,15.25783539
1891,0.3685,271.3809013,0,11,,,,,0,0.071942446,0.021582734,46.33118666,,,,,,,2.713809013,,26.01099014
1892,0.447,456.7728043,0,60,,,,,0,0.424460432,0.127338129,7.853045674,,,,,,,4.567728043,,14.30439949
1893,0.3605,305.3891659,0,45,,,,,0,0.316546763,0.094964029,10.53019214,,,,,,,3.053891659,,13.73958588
1896,0.409,232.9113483,32,55,,,,,0.864864865,0.388489209,0.721952168,1.385131397,,,,,,,2.329113483,,16.19052887
1897,0.417,319.1423416,25,94,,,,,0.675675676,0.669064748,0.673692397,1.484354758,,,,,,,3.191423416,,16.923666
1901,0.422,474.7488499,0,113,,,,,0,0.805755396,0.241726619,4.136887648,,,,,,,4.747488499,,20.75910568
1904,0.397,339.2734528,0,52,,,,,0,0.366906475,0.110071942,9.084884784,,,,,,,3.392734528,,18.23043823
1905,0.3855,398.0228901,4,114,,,,,0.108108108,0.81294964,0.319560568,3.129287439,,,,,,,3.980228901,,14.23072815
1909,0.368,226.8671989,16,72,,,,,0.432432432,0.510791367,0.455940113,2.193265692,,,,,,,2.268671989,,17.55023003
1910,0.443,480.8399677,0,78,,,,,0,0.553956835,0.16618705,6.017279809,,,,,,,4.808399677,,12.96830177
1912,0.4105,239.4177914,29,64,,,,,0.783783784,0.45323741,0.684619872,1.46066245,,,,,,,2.394177914,,10.63537598
1914,0.404,374.7518063,0,28,,,,,0,0.194244604,0.058273381,17.16019935,,,,,,,3.747518063,,12.69245148
1920,0.3955,278.4295082,25,60,,,,,0.675675676,0.424460432,0.600311102,1.665800166,,,,,,,2.784295082,,16.92962646
1922,0.361,323.3458996,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,3.233458996,,22.59039879
1924,0.406,418.9379215,11,69,,,,,0.297297297,0.489208633,0.354870698,2.817919844,,,,,,,4.189379215,,21.38328552
1925,0.45,432.5985909,0,32,,,,,0,0.223021583,0.066906475,14.94601317,,,,,,,4.325985909,,19.40393448
1927,0.428,479.3457985,0,83,,,,,0,0.589928058,0.176978417,5.650374577,,,,,,,4.793457985,,17.94314384
1929,0.402,429.6512604,0,72,,,,,0,0.510791367,0.15323741,6.52577901,,,,,,,4.296512604,,13.70024681
1931,0.385,280.7207108,2,87,,,,,0.054054054,0.618705036,0.223449349,4.475267128,,,,,,,2.807207108,,21.55852318
1932,0.4435,430.1567078,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,4.301567078,,16.1781311
1935,0.415,311.9688034,0,8,,,,,0,0.050359712,0.015107914,66.1860953,,,,,,,3.119688034,,15.89345932
1937,0.3555,379.6284199,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,3.796284199,,17.4612999
1938,0.4365,393.0616379,0,24,,,,,0,0.165467626,0.049640288,20.14452173,,,,,,,3.930616379,,19.11020279
1944,0.3875,324.1150379,0,6,,,,,0,0.035971223,0.010791367,92.65808035,,,,,,,3.241150379,,15.72537422
1946,0.412,372.7202415,20,66,,,,,0.540540541,0.467625899,0.518666148,1.928018776,,,,,,,3.727202415,,13.94462585
1950,0.416,299.6003628,31,93,,,,,0.837837838,0.661870504,0.785047638,1.273806427,,,,,,,2.996003628,,11.19756699
1952,0.376,361.2844944,0,67,,,,,0,0.474820144,0.142446043,7.020152737,,,,,,,3.612844944,,13.56291771
1953,0.4395,484.0714931,0,88,,,,,0,0.625899281,0.187769784,5.325642135,,,,,,,4.840714931,,17.25387573
1954,0.463,527.5633335,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,5.275633335,,19.43945885
1955,0.4305,396.3882923,25,104,,,,,0.675675676,0.741007194,0.695275131,1.438277477,,,,,,,3.963882923,,21.95835114
1956,0.3575,316.9426918,0,45,,,,,0,0.316546763,0.094964029,10.53019214,,,,,,,3.169426918,,15.08712769
1958,0.396,477.7750969,0,131,,,,,0,0.935251799,0.28057554,3.564089861,,,,,,,4.777750969,,15.51365852
1959,0.3815,407.0937634,37,104,,,,,1,0.741007194,0.922302158,1.084242194,,,,,,,4.070937634,,15.83051682
1962,0.3545,278.4421444,2,99,,,,,0.054054054,0.705035971,0.249348629,4.010433074,,,,,,,2.784421444,,19.02723312
1963,0.4035,386.4767551,0,36,,,,,0,0.251798561,0.075539568,13.23791999,,,,,,,3.864767551,,18.45145226
1965,0.3445,236.2370491,31,73,,,,,0.837837838,0.517985612,0.74188217,1.347921129,,,,,,,2.362370491,,16.20650291
1967,0.368,386.6510391,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,3.866510391,,22.01890945
1968,0.414,382.7338219,0,20,,,,,0,0.136690647,0.041007194,24.38537025,,,,,,,3.827338219,,21.11792564
1969,0.3545,212.4269009,17,61,,,,,0.459459459,0.431654676,0.451118024,2.216709883,,,,,,,2.124269009,,15.49720764
1970,0.399,238.173008,17,81,,,,,0.459459459,0.575539568,0.494283492,2.02312639,,,,,,,2.38173008,,20.77317238
1971,0.419,258.6183548,13,45,,,,,0.351351351,0.316546763,0.340909975,2.933317124,,,,,,,2.586183548,,16.70026779
1972,0.3815,252.3407936,24,82,,,,,0.648648649,0.582733813,0.628874198,1.590140625,,,,,,,2.523407936,,17.50993729
